_id,RECOMMENDATION,Short Recommendation,Action,Short Action,Formal Stakeholder,Category,Labels,norm,topic,source,Insert Datetime,Stakeholder
685d9f5557f9330c86278017,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Teagasc will lead research in collaboration with other research institutions and industry to derive applications from the significant state investment in foods for health. This will build on initiatives such as the APC, FHI, and Nutramara.",Lead research on food health,Family Health International,NGO,NGO 013,ngo013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278018,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Teagasc and the dairy industry to complete the â‚¬10 million upgrade of Moorepark Technology Limited pilot plant.,Complete Moorepark pilot plant upgrade,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278019,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Enterprise Ireland will create an FDI and Innovation Portal to improve connectivity across the Irish innovation system for Food and beverage companies.,Create FDI innovation portal,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627801a,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Enterprise Ireland to continue to support the evolution of FHI and DPTC to allow the centre to realise long term full potential,Support evolution of FHI/DPTC,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627801b,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Enterprise Ireland to continue to support the evolution of FHI and DPTC to allow the centre to realise long term full potential,Support evolution of FHI/DPTC,Family Health International,NGO,NGO 013,ngo013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627801c,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,Enterprise Ireland to continue to support the evolution of FHI and DPTC to allow the centre to realise long term full potential,Support evolution of FHI/DPTC,Dairy Processing Technology Centre,Research and Regulatory,Research and Regulatory 025,researchandregulatory025,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627801d,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland to develop the Meat Technology Centre initiative in association with meat industry, DAFM, Teagasc and academia, with a view to launching in early 2016.",Develop Meat Technology Centre,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627801e,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland to develop the Meat Technology Centre initiative in association with meat industry, DAFM, Teagasc and academia, with a view to launching in early 2016.",Develop Meat Technology Centre,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627801f,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland to develop the Meat Technology Centre initiative in association with meat industry, DAFM, Teagasc and academia, with a view to launching in early 2016.",Develop Meat Technology Centre,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278020,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland will continue to engage with Industry, DAFM, research providers and other relevant stakeholders to establish a food/test incubation technology centre of excellence to support PCF, Beverage and Horticulture sectors with a focus on pilot stage production, packaging innovation, product reformulation and be a portal to global best practice research data of interest to these sectors.",Establish food incubation centre,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278021,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Enterprise Ireland will continue to engage with Industry, DAFM, research providers and other relevant stakeholders to establish a food/test incubation technology centre of excellence to support PCF, Beverage and Horticulture sectors with a focus on pilot stage production, packaging innovation, product reformulation and be a portal to global best practice research data of interest to these sectors.",Establish food incubation centre,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
