_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1528a615fc0c4cee96,Deputy  Eamon Ryan,"The speaker supports high ambition for carbon neutrality, aiming for net zero by 2050 as part of the strategy outlined in the Bill.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee97,Deputy  Eamon Ryan,"The speaker supports high ambition for carbon neutrality, aiming for net zero by 2050 as part of the strategy outlined in the Bill.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee98,Deputy  Eamon Ryan,"The speaker supports high ambition for carbon neutrality, aiming for net zero by 2050 as part of the strategy outlined in the Bill.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee99,Deputy  Eamon Ryan,"The speaker supports high ambition for carbon neutrality, aiming for net zero by 2050 as part of the strategy outlined in the Bill.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee9a,Deputy  Eamon Ryan,"The speaker supports a high ambition for carbon neutrality, aiming for net zero by 2050 as part of the strategy outlined in the Bill.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee9b,Deputy  Eamon Ryan,"The speaker supports a high ambition for carbon neutrality, aiming for net zero by 2050 as part of the strategy outlined in the Bill.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee9c,Deputy  Eamon Ryan,"The speaker supports a high ambition for carbon neutrality, aiming for net zero by 2050 as part of the strategy outlined in the Bill.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee9d,Deputy  Eamon Ryan,"The speaker supports a high ambition for carbon neutrality, aiming for net zero by 2050 as part of the strategy outlined in the Bill.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee9e,Senator  Alice-Mary Higgins,"The speaker advocates for the inclusion of ""highest possible ambition and progression"" in carbon neutrality goals, emphasizing the need for increased ambition beyond current limits.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee9f,Senator  Alice-Mary Higgins,"The speaker advocates for the inclusion of ""highest possible ambition and progression"" in carbon neutrality goals, emphasizing the need for increased ambition beyond current limits.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea0,Senator  Alice-Mary Higgins,"The speaker advocates for the inclusion of ""highest possible ambition and progression"" in carbon neutrality goals, emphasizing the need to aim for carbon neutrality by 2045.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea1,Senator  Alice-Mary Higgins,"The speaker advocates for the inclusion of ""highest possible ambition and progression"" in carbon neutrality goals, emphasizing the need to aim for carbon neutrality by 2045.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea2,Senator  Fintan Warfield,The speaker emphasizes the importance of incorporating just transition principles into climate action plans to effectively achieve emissions reductions.,Support,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea3,Senator  Fintan Warfield,"The speaker believes that the current wording in the Bill regarding emissions is insufficient and serves as a ""get-out clause,"" undermining accountability for future governments.",Oppose,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea4,Senator  Malcolm Byrne,"The speaker emphasizes the urgency of addressing emissions as part of the fight against climate change, which he views as an existential threat.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea5,Senator  Alice-Mary Higgins,The speaker expresses concern that the proposed carbon budgets are insufficient and emphasizes the need for the government to consider public input and scientific information in their decision-making.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea6,Senator  Alice-Mary Higgins,The speaker expresses concern that the proposed carbon budgets are insufficient and emphasizes the need for the government to consider public input and scientific information in their decision-making.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea7,Senator  Alice-Mary Higgins,The speaker expresses concern that the proposed carbon budgets are insufficient and emphasizes the need for stronger reductions and consideration of public input.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea8,Senator  Alice-Mary Higgins,The speaker expresses concern that the proposed carbon budgets are insufficient and emphasizes the need for stronger reductions and consideration of public input.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceea9,Senator  Lynn Boylan,The speaker supports the rejection of unproven technologies like carbon capture and emphasizes the importance of utilizing nature-based solutions such as peatlands for carbon neutrality.,Support,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeaa,Senator  Lynn Boylan,The speaker supports the rejection of unproven technologies like carbon capture and emphasizes the importance of utilizing nature-based solutions such as peatlands for carbon neutrality.,Support,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeab,Senator  Pauline O’Reilly,The speaker strongly supports the adoption of carbon budgets and emphasizes the urgency of public support for climate action.,Support,Green Party,Senator,Political Party 004,"Political Party 004, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeac,Senator  Róisín Garvey,"The speaker emphasizes the need for proper targets to reduce carbon emissions, criticizing mere talk without action.",Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceead,Senator  Róisín Garvey,The speaker emphasizes the need for proper targets to reduce carbon emissions significantly.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeae,Senator  Pauline O’Reilly,The speaker strongly supports the passing of carbon budgets and emphasizes the need for urgent action to meet climate targets.,Support,Green Party,Senator,Political Party 004,"Political Party 004, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeaf,Senator  Pauline O’Reilly,The speaker strongly supports passing carbon budgets and emphasizes the need for urgent action to meet climate targets.,Support,Green Party,Senator,Political Party 004,"Political Party 004, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb0,Senator  Lynn Boylan,The speaker expresses skepticism about the government's ability to meet carbon budgets fairly and equitably.,Oppose,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb1,Senator  Lynn Boylan,The speaker expresses skepticism about the government's ability to meet carbon budgets fairly and equitably.,Oppose,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb2,Senator  Lynn Boylan,The speaker expresses skepticism about the government's ability to meet carbon budgets and emphasizes the need for a joined-up approach to achieve targets.,Neutral,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb3,Senator  Lynn Boylan,The speaker expresses skepticism about the government's ability to meet carbon budgets and emphasizes the need for a joined-up approach to achieve targets.,Neutral,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb4,Senator  Rebecca Moynihan,The speaker supports the establishment of carbon budgets and opposes the use of offsets as a form of greenwashing.,Support,Labour Party,Senator,Political Party 006,"Political Party 006, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb5,Senator  Rebecca Moynihan,The speaker supports the establishment of carbon budgets and opposes offsetting as a form of greenwashing.,Support,Labour Party,Senator,Political Party 006,"Political Party 006, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb6,Senator  Alice-Mary Higgins,The speaker believes that the current carbon budgets are inadequate and do not align with the necessary level of ambition to address the climate crisis effectively.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb7,Senator  Alice-Mary Higgins,The speaker believes that the current carbon budgets are inadequate and do not align with the necessary level of ambition to address the climate crisis effectively.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb8,Senator  Alice-Mary Higgins,The speaker believes the current carbon budgets are inadequate and do not align with the necessary level of ambition to address the climate crisis effectively.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeb9,Senator  Alice-Mary Higgins,The speaker believes the current carbon budgets are inadequate and do not align with the necessary level of ambition to address the climate crisis effectively.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4ceeba,Senator  Alice-Mary Higgins,The speaker believes the current carbon budgets are inadequate and do not align with the necessary level of ambition to meet climate targets.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
