_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f3957f9330c86277e91,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Food producers are actively involved in the Taste the Atlantic programme by showcasing their seafood products along the Wild Atlantic Way.,Food Producers,Producers,Producers 013,producers013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e92,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Food producers are actively involved in the Taste the Atlantic programme by showcasing their seafood products along the Wild Atlantic Way.,Food Producers,Producers,Producers 013,producers013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e93,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Young chefs are actively involved in the programme by showcasing local food and culinary experiences.,Young Chefs,Sales and Retail,Sales and Retail 013,salesandretail013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e94,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Young chefs are actively involved in the programme by showcasing local food and culinary experiences.,Young Chefs,Sales and Retail,Sales and Retail 013,salesandretail013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e95,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Baristas are passively involved in the programme by being featured alongside local food producers in promotional content.,Baristas,Sales and Retail,Sales and Retail 001,salesandretail001,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e96,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Baristas are passively involved in the programme by being featured alongside local food producers in promotional content.,Baristas,Sales and Retail,Sales and Retail 001,salesandretail001,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e97,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Chocolatiers are actively involved in showcasing Ireland's culinary offerings as part of the tourism promotion programme.,Chocolatiers,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 002","branding,marketinganddistribution002",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e98,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Chocolatiers are actively involved in showcasing Ireland's culinary offerings as part of the tourism promotion programme.,Chocolatiers,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 002","branding,marketinganddistribution002",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e99,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,No relevant context found.,Food Trucks,No Map,No Map 012,nomap012,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e9a,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,No relevant context found.,Food Trucks,No Map,No Map 012,nomap012,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e9b,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Gastropubs are featured as part of the culinary experiences highlighted in the programme.,Gastro Pubs,Sales and Retail,Sales and Retail 006,salesandretail006,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e9c,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Gastropubs are featured as part of the culinary experiences highlighted in the programme.,Gastro Pubs,Sales and Retail,Sales and Retail 006,salesandretail006,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e9d,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,No relevant context found.,Restaurants,Sales and Retail,Sales and Retail 009,salesandretail009,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e9e,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,No relevant context found.,Restaurants,Sales and Retail,Sales and Retail 009,salesandretail009,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e9f,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Fáilte Ireland is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277ea0,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Fáilte Ireland is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Report,2025-06-26T20:27:53.963Z
