Speaker,Topic Thoughts,Sentiment,Labels,Category
Deputy John Lahart,The speaker advocates for urgent action and local carbon budgeting to effectively reduce carbon emissions.,Support,"Deputy for Dublin South West, Fianna Fáil, Dublin",Political Party
Deputy John Lahart,The speaker emphasizes the importance of carbon budgeting and local initiatives to reduce carbon emissions.,Support,"Deputy for Dublin South West, Fianna Fáil, Dublin",Political Party
Deputy John Lahart,The speaker supports urgent action on carbon neutrality and emphasizes the importance of local initiatives in reducing carbon emissions.,Support,"Deputy for Dublin South West, Fianna Fáil, Dublin",Political Party
Deputy Mark Ward,"The speaker opposes the increase in carbon tax, viewing it as out of touch with the cost of living and criticizes the government's actions that increase emissions.",Oppose,"Deputy, Spokesperson on Mental Health, Suicide Prevention, and Addiction, Sinn Féin, Dublin Mid West",Political Party
Deputy Mark Ward,"The speaker opposes the increase in carbon tax, viewing it as disconnected from the cost of living challenges faced by ordinary workers and families.",Oppose,"Deputy, Spokesperson on Mental Health, Suicide Prevention, and Addiction, Sinn Féin, Dublin Mid West",Political Party
Deputy Verona Murphy,"The speaker opposes carbon taxes, viewing them as punitive and detrimental to low-income and rural communities.",Oppose,"Deputy (TD) for Wexford, Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Verona Murphy,"The speaker opposes carbon taxes, viewing them as punitive and detrimental to low and middle-income individuals.",Oppose,"Deputy (TD) for Wexford, Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Matt Shanahan,Supports ambitious carbon reduction targets but emphasizes the need for fair implementation.,Support,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Matt Shanahan,The speaker supports ambitious carbon reduction targets but emphasizes the need for fair implementation that does not unjustly impact the agricultural sector.,Support,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Matt Shanahan,Supports ambitious carbon reduction targets but emphasizes fair implementation across all sectors.,Support,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Matt Shanahan,Supports ambitious carbon reduction targets but emphasizes fairness in implementation.,Support,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Matt Shanahan,Supports ambitious targets for carbon reduction but emphasizes the need for fair implementation.,Neutral,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Marc Ó Cathasaigh,The speaker supports the adoption of carbon budgets as necessary action for addressing climate change.,Support,"Deputy (TD), Green Party, Waterford",Political Party
Deputy Marc Ó Cathasaigh,The speaker advocates for the adoption of carbon budgets to address climate change.,Support,"Deputy (TD), Green Party, Waterford",Political Party
Deputy Thomas Gould,The speaker criticizes the carbon tax as unfairly burdening struggling families rather than targeting big businesses that consume the most energy.,Oppose,"Deputy (TD), Sinn Féin, Cork",Political Party
Deputy Thomas Gould,The speaker believes the carbon tax is unfairly burdensome on struggling families rather than big businesses.,Oppose,"Deputy (TD), Sinn Féin, Cork",Political Party
Deputy Donnchadh Ó Laoghaire,The speaker emphasizes the urgent need to drastically reduce carbon emissions to avoid irreversible consequences.,Support,"Deputy (TD), Sinn Féin, Cork",Political Party
Deputy Donnchadh Ó Laoghaire,The speaker emphasizes the urgent need to reduce carbon emissions drastically within the next few years to avoid irreversible consequences.,Support,"Deputy (TD), Sinn Féin, Cork",Political Party
Deputy Michael Collins,"The speaker opposes carbon tax, arguing it is unaffordable for rural constituents and detrimental to their livelihoods.",Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Carol Nolan,"The speaker believes that carbon budgets are legally binding and punitive, and that the goal of a zero-carbon society by 2050 is unrealistic and detrimental to society.",Oppose,"Deputy (TD), Independent, Offaly",Political Party
Deputy Carol Nolan,"The speaker believes that carbon budgets are punitive and unrealistic, arguing against the pursuit of a zero-carbon society as a harmful ""fairy tale"" that divides and punishes society.",Oppose,"Deputy (TD), Independent, Offaly",Political Party
Deputy Carol Nolan,"The speaker believes that carbon budgets are punitive and unrealistic, advocating for more pragmatic targets instead of a zero-carbon society.",Oppose,"Deputy (TD), Independent, Offaly",Political Party
Deputy Jennifer Murnane O’Connor,The speaker expresses concerns about the impact of carbon tax on low-income households and the need for effective communication regarding its implementation.,Neutral,"Deputy (TD), Fianna Fáil, Carlow",Political Party
Deputy Michael Fitzmaurice,The speaker expresses skepticism about the effectiveness of current carbon measurement and management strategies in agriculture.,Oppose,"Deputy (TD), Independent, Roscommon",Political Party
Deputy Michael Fitzmaurice,The speaker expresses skepticism about the current carbon budget process and its implications for agriculture.,Oppose,"Deputy (TD), Independent, Roscommon",Political Party
Deputy Eamon Ryan,The speaker supports cutting carbon emissions across the country.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker supports cutting carbon emissions across the country.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Michael Healy-Rae,The speaker criticizes the Minister of State for inaction regarding the carbon budget.,Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Eamon Ryan,The speaker emphasizes the importance of meeting challenging carbon budgets and targets within the next five years.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker emphasizes the importance of meeting challenging carbon budgets and targets within the next five years.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker emphasizes the need to accelerate sustainable mobility and energy projects to meet climate targets and address the energy crisis.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker emphasizes the need to accelerate sustainable mobility and energy projects to meet climate targets and address the energy crisis.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker emphasizes the importance of aligning carbon budgets with scientific guidance and engaging communities in the process.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
